source language,target language,translation engine,is preferred engine?
pl,hy,Content Translation,True
pl,id,Content Translation,True
pl,ig,Content Translation,True
pl,ilo,Content Translation,True
pl,is,Content Translation,True
pl,it,Content Translation,True
pl,ja,Content Translation,True
pl,jv,Content Translation,True
pl,ka,Content Translation,True
pl,kk,Content Translation,True
pl,km,Content Translation,True
pl,kn,Content Translation,True
pl,ko,Content Translation,True
pl,ku,Content Translation,True
pl,ky,Content Translation,True
pl,la,Content Translation,True
pl,lb,Content Translation,True
pl,lg,Content Translation,True
pl,ln,Content Translation,True
pl,lo,Content Translation,True
pl,lt,Content Translation,True
pl,lv,Content Translation,True
pl,mai,Content Translation,True
pl,mg,Content Translation,True
pl,mi,Content Translation,True
pl,mk,Content Translation,True
pl,ml,Content Translation,True
pl,mn,Content Translation,True
pl,mni,Content Translation,True
pl,mr,Content Translation,True
pl,ms,Content Translation,True
pl,mt,Content Translation,True
pl,my,Content Translation,True
pl,ne,Content Translation,True
pl,nl,Content Translation,True
pl,False,Content Translation,True
pl,nso,Content Translation,True
pl,ny,Content Translation,True
pl,om,Content Translation,True
pl,or,Content Translation,True
pl,pa,Content Translation,True
pl,ps,Content Translation,True
pl,pt,Content Translation,True
pl,qu,Content Translation,True
pl,ro,Content Translation,True
pl,ru,Content Translation,True
pl,rw,Content Translation,True
pl,sa,Content Translation,True
pl,sd,Content Translation,True
pl,sh,Content Translation,True
pl,si,Content Translation,True
pl,simple,Content Translation,True
pl,sk,Content Translation,True
pl,sl,Content Translation,True
pl,sm,Content Translation,True
pl,sn,Content Translation,True
pl,so,Content Translation,True
pl,sq,Content Translation,True
pl,sr,Content Translation,True
pl,st,Content Translation,True
pl,su,Content Translation,True
pl,sv,Content Translation,True
pl,sw,Content Translation,True
pl,ta,Content Translation,True
pl,te,Content Translation,True
pl,tg,Content Translation,True
pl,th,Content Translation,True
pl,ti,Content Translation,True
pl,tk,Content Translation,True
pl,tl,Content Translation,True
pl,tr,Content Translation,True
pl,ts,Content Translation,True
pl,tt,Content Translation,True
pl,tw,Content Translation,True
pl,ug,Content Translation,True
pl,uk,Content Translation,True
pl,ur,Content Translation,True
pl,uz,Content Translation,True
pl,vi,Content Translation,True
pl,wuu,Content Translation,True
pl,xh,Content Translation,True
pl,yi,Content Translation,True
pl,yo,Content Translation,True
pl,yue,Content Translation,True
pl,zh,Content Translation,True
pl,zu,Content Translation,True
ps,af,Content Translation,True
ps,am,Content Translation,True
ps,ar,Content Translation,True
ps,arz,Content Translation,True
ps,as,Content Translation,True
ps,ay,Content Translation,True
ps,az,Content Translation,True
ps,be,Content Translation,True
ps,bg,Content Translation,True
ps,bho,Content Translation,True
ps,bm,Content Translation,True
ps,bn,Content Translation,True
ps,bs,Content Translation,True
ps,ca,Content Translation,True
ps,ceb,Content Translation,True
ps,ckb,Content Translation,True
ps,co,Content Translation,True
ps,cs,Content Translation,True
ps,cy,Content Translation,True
ps,da,Content Translation,True
ps,de,Content Translation,True
ps,dv,Content Translation,True
ps,ee,Content Translation,True
ps,el,Content Translation,True
ps,en,Content Translation,True
ps,eo,Content Translation,True
ps,es,Content Translation,True
ps,et,Content Translation,True
ps,eu,Content Translation,True
ps,fa,Content Translation,True
ps,fi,Content Translation,True
ps,fr,Content Translation,True
ps,fy,Content Translation,True
ps,ga,Content Translation,True
ps,gan,Content Translation,True
ps,gd,Content Translation,True
ps,gl,Content Translation,True
ps,gn,Content Translation,True
ps,gom,Content Translation,True
ps,gu,Content Translation,True
ps,ha,Content Translation,True
ps,haw,Content Translation,True
ps,he,Content Translation,True
ps,hi,Content Translation,True
ps,hr,Content Translation,True
ps,ht,Content Translation,True
ps,hu,Content Translation,True
ps,hy,Content Translation,True
ps,id,Content Translation,True
ps,ig,Content Translation,True
ps,ilo,Content Translation,True
ps,is,Content Translation,True
ps,it,Content Translation,True
ps,ja,Content Translation,True
ps,jv,Content Translation,True
ps,ka,Content Translation,True
ps,kk,Content Translation,True
ps,km,Content Translation,True
ps,kn,Content Translation,True
ps,ko,Content Translation,True
ps,ku,Content Translation,True
ps,ky,Content Translation,True
ps,la,Content Translation,True
ps,lb,Content Translation,True
ps,lg,Content Translation,True
ps,ln,Content Translation,True
ps,lo,Content Translation,True
ps,lt,Content Translation,True
ps,lv,Content Translation,True
ps,mai,Content Translation,True
ps,mg,Content Translation,True
ps,mi,Content Translation,True
ps,mk,Content Translation,True
ps,ml,Content Translation,True
ps,mn,Content Translation,True
ps,mni,Content Translation,True
ps,mr,Content Translation,True
ps,ms,Content Translation,True
ps,mt,Content Translation,True
ps,my,Content Translation,True
ps,ne,Content Translation,True
ps,nl,Content Translation,True
ps,False,Content Translation,True
ps,nso,Content Translation,True
ps,ny,Content Translation,True
ps,om,Content Translation,True
ps,or,Content Translation,True
ps,pa,Content Translation,True
ps,pl,Content Translation,True
ps,pt,Content Translation,True
ps,qu,Content Translation,True
ps,ro,Content Translation,True
ps,ru,Content Translation,True
ps,rw,Content Translation,True
ps,sa,Content Translation,True
ps,sd,Content Translation,True
ps,sh,Content Translation,True
ps,si,Content Translation,True
ps,simple,Content Translation,True
ps,sk,Content Translation,True
ps,sl,Content Translation,True
ps,sm,Content Translation,True
ps,sn,Content Translation,True
ps,so,Content Translation,True
ps,sq,Content Translation,True
ps,sr,Content Translation,True
ps,st,Content Translation,True
ps,su,Content Translation,True
ps,sv,Content Translation,True
ps,sw,Content Translation,True
ps,ta,Content Translation,True
ps,te,Content Translation,True
ps,tg,Content Translation,True
ps,th,Content Translation,True
ps,ti,Content Translation,True
ps,tk,Content Translation,True
ps,tl,Content Translation,True
ps,tr,Content Translation,True
ps,ts,Content Translation,True
ps,tt,Content Translation,True
ps,tw,Content Translation,True
ps,ug,Content Translation,True
ps,uk,Content Translation,True
ps,ur,Content Translation,True
ps,uz,Content Translation,True
ps,vi,Content Translation,True
ps,wuu,Content Translation,True
ps,xh,Content Translation,True
ps,yi,Content Translation,True
ps,yo,Content Translation,True
ps,yue,Content Translation,True
ps,zh,Content Translation,True
ps,zu,Content Translation,True
pt,af,Content Translation,True
pt,am,Content Translation,True
pt,ar,Content Translation,True
pt,arz,Content Translation,True
pt,as,Content Translation,True
pt,ay,Content Translation,True
pt,az,Content Translation,True
pt,be,Content Translation,True
pt,bg,Content Translation,True
pt,bho,Content Translation,True
pt,bm,Content Translation,True
pt,bn,Content Translation,True
pt,bs,Content Translation,True
pt,ca,Content Translation,True
pt,ceb,Content Translation,True
pt,ckb,Content Translation,True
pt,co,Content Translation,True
pt,cs,Content Translation,True
pt,cy,Content Translation,True
pt,da,Content Translation,True
pt,de,Content Translation,True
pt,dv,Content Translation,True
pt,ee,Content Translation,True
pt,el,Content Translation,True
pt,en,Content Translation,True
pt,eo,Content Translation,True
pt,es,Content Translation,True
pt,et,Content Translation,True
pt,eu,Content Translation,True
pt,fa,Content Translation,True
pt,fi,Content Translation,True
pt,fr,Content Translation,True
pt,fy,Content Translation,True
pt,ga,Content Translation,True
pt,gan,Content Translation,True
pt,gd,Content Translation,True
pt,gl,Content Translation,True
pt,gn,Content Translation,True
pt,gom,Content Translation,True
pt,gu,Content Translation,True
pt,ha,Content Translation,True
pt,haw,Content Translation,True
pt,he,Content Translation,True
pt,hi,Content Translation,True
pt,hr,Content Translation,True
pt,ht,Content Translation,True
pt,hu,Content Translation,True
pt,hy,Content Translation,True
pt,id,Content Translation,True
pt,ig,Content Translation,True
pt,ilo,Content Translation,True
pt,is,Content Translation,True
pt,it,Content Translation,True
pt,ja,Content Translation,True
pt,jv,Content Translation,True
pt,ka,Content Translation,True
pt,kk,Content Translation,True
pt,km,Content Translation,True
pt,kn,Content Translation,True
pt,ko,Content Translation,True
pt,ku,Content Translation,True
pt,ky,Content Translation,True
pt,la,Content Translation,True
pt,lb,Content Translation,True
pt,lg,Content Translation,True
pt,ln,Content Translation,True
pt,lo,Content Translation,True
pt,lt,Content Translation,True
pt,lv,Content Translation,True
pt,mai,Content Translation,True
pt,mg,Content Translation,True
pt,mi,Content Translation,True
pt,mk,Content Translation,True
pt,ml,Content Translation,True
pt,mn,Content Translation,True
pt,mni,Content Translation,True
pt,mr,Content Translation,True
pt,ms,Content Translation,True
pt,mt,Content Translation,True
pt,my,Content Translation,True
pt,ne,Content Translation,True
pt,nl,Content Translation,True
pt,False,Content Translation,True
pt,nso,Content Translation,True
pt,ny,Content Translation,True
pt,om,Content Translation,True
pt,or,Content Translation,True
pt,pa,Content Translation,True
pt,pl,Content Translation,True
pt,ps,Content Translation,True
pt,qu,Content Translation,True
pt,ro,Content Translation,True
pt,ru,Content Translation,True
pt,rw,Content Translation,True
pt,sa,Content Translation,True
pt,sd,Content Translation,True
pt,sh,Content Translation,True
pt,si,Content Translation,True
pt,simple,Content Translation,True
pt,sk,Content Translation,True
pt,sl,Content Translation,True
pt,sm,Content Translation,True
pt,sn,Content Translation,True
pt,so,Content Translation,True
pt,sq,Content Translation,True
pt,sr,Content Translation,True
pt,st,Content Translation,True
pt,su,Content Translation,True
pt,sv,Content Translation,True
pt,sw,Content Translation,True
pt,ta,Content Translation,True
pt,te,Content Translation,True
pt,tg,Content Translation,True
pt,th,Content Translation,True
pt,ti,Content Translation,True
pt,tk,Content Translation,True
pt,tl,Content Translation,True
pt,tr,Content Translation,True
pt,ts,Content Translation,True
pt,tt,Content Translation,True
pt,tw,Content Translation,True
pt,ug,Content Translation,True
pt,uk,Content Translation,True
pt,ur,Content Translation,True
pt,uz,Content Translation,True
pt,vi,Content Translation,True
pt,wuu,Content Translation,True
pt,xh,Content Translation,True
pt,yi,Content Translation,True
pt,yo,Content Translation,True
pt,yue,Content Translation,True
pt,zh,Content Translation,True
pt,zu,Content Translation,True
qu,af,Content Translation,True
qu,am,Content Translation,True
qu,ar,Content Translation,True
qu,arz,Content Translation,True
qu,as,Content Translation,True
qu,ay,Content Translation,True
qu,az,Content Translation,True
qu,be,Content Translation,True
qu,bg,Content Translation,True
qu,bho,Content Translation,True
qu,bm,Content Translation,True
qu,bn,Content Translation,True
qu,bs,Content Translation,True
qu,ca,Content Translation,True
qu,ceb,Content Translation,True
qu,ckb,Content Translation,True
qu,co,Content Translation,True
qu,cs,Content Translation,True
qu,cy,Content Translation,True
qu,da,Content Translation,True
qu,de,Content Translation,True
qu,dv,Content Translation,True
qu,ee,Content Translation,True
qu,el,Content Translation,True
qu,en,Content Translation,True
qu,eo,Content Translation,True
qu,es,Content Translation,True
qu,et,Content Translation,True
qu,eu,Content Translation,True
qu,fa,Content Translation,True
qu,fi,Content Translation,True
qu,fr,Content Translation,True
qu,fy,Content Translation,True
qu,ga,Content Translation,True
qu,gan,Content Translation,True
qu,gd,Content Translation,True
